episode,episode_title,published,track_number,track_title,artist,time,year,country,episode_link,audio_url
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",7,Get Closer,Valerie Dore,06:02,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",8,Zorro,My Mine,03:51,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",9,Basic,MC1,04:37,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",10,Body Heat,Fokewulf 190,06:32,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",11,The World Is You,Miko Mission,05:35,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",12,Love Attack,Tom Hooker,05:24,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",13,Heaven Is…,Patricia Harris,07:09,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",14,Queen Of Discoteque,Sissy,03:44,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",15,Right By The Moon,K. Barré,06:42,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",16,I Am Sure,The Radiators,06:01,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",17,Don’t Runaway,Myxoma,05:50,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",18,Sexy Films,Kroma,06:56,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",19,I Wish,Bolero,03:18,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",20,I’m gonna dance (take me tonight),Ryvon D.J.,06:01,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",21,Occhi su di me,Robert Sandrini,04:19,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
7,Italo Disco Songs from 1984 Part 2,"Sun, 28 Mar 2021 19:42:04 +0000",22,Happy Birthday (To My Mammy),Baby’s Gang,04:58,,Italy,https://www.discoitalo.com/2021/03/28/italo-disco-songs-from-1984-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part2.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",1,Sky Walking,Dee D. Jackson,04:27,,UK,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",2,Tarzan Boy,Baltimora,06:19,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",3,Shine On Dance,Carrara,03:52,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",4,Polaris,Cyber People,05:40,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",5,People From Ibiza,Sandy Marton,03:09,,Croatia / Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",6,Hey Hey Guy,Ken Laszlo,05:48,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",7,Sandy Eyes,Zwischenfall,05:47,,Germany,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",8,Self Control,RAF,04:01,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",9,Distant Planet,The Voyagers,06:22,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",10,Eyes,Clio,06:39,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",11,Dancing Therapy,International Music System,06:05,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",12,Under the Ice,Topo & Roby,07:13,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",13,Turbo Diesel,Albert One,03:43,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",14,Comanchero,Moon Ray,03:58,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",15,Mad Desire,Den Harrow,04:38,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",16,The Night,Valerie Dore,05:47,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",17,Disco band,Scotch,05:01,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",18,How Old Are You,Miko Mission,05:06,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",19,Color My Love,Fun Fun,04:07,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",20,No Escape,Max Him,06:12,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",21,On Fire,G. Race,05:19,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
6,Italo Disco Songs from 1984 Part 1,"Sun, 21 Mar 2021 17:11:00 +0000",22,Challenger,Baby’s Gang,05:18,,Italy,https://www.discoitalo.com/2021/03/21/italo-disco-songs-from-1984-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1984-part1.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",1,I’m Hungry,Stopp,06:03,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",2,Spacer Woman,Charlie,07:30,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",3,Witch,Helen,07:00,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",4,Japanese War Game,Koto,03:57,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",5,The Rule to Survive,N.O.I.A.,04:41,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",6,Rainy Day,Brando,04:02,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",7,Believe in Yourself,The Creatures,04:08,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",8,Problèmes d’Amour,Alexander Robotnick,07:00,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",9,Heroes,Big Ben Tribe,06:54,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",10,Woman,Mirage,05:07,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",11,Somebody (Hey Girl),Video,06:17,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",12,I’m Going to Go,Jago,05:16,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",13,You… See,Helicon,06:36,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",14,Good Times,Paul Paul,05:56,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",15,Chinese Revenge,Koto,06:20,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",16,Galaxi,Xenon,06:47,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",17,Higher,Vivien Vee,03:54,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",18,Voices In The Dark,Mike Cannon,03:07,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",19,"Ba Ba Go, Go",Topo,04:41,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",20,Pulstar,Hipnosis,05:53,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
5,Italo Disco Songs from 1983 Part 2,"Sun, 14 Mar 2021 22:17:40 +0000",21,Turbo Time,Daniele Patucchi,04:04,,Italy,https://www.discoitalo.com/2021/03/14/italo-disco-songs-from-1983-part-2/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-part2.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",1,Italo Boot Mix Vol 1 Side A,ZYX Records,10:39,,Germany,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",2,I Like Chopin,Gazebo,04:52,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",3,No Tengo Dinero,Righeira,03:21,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",4,Dolce Vita,Ryan Paris,03:55,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",5,To Meet Me,Den Harrow,06:09,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",6,Sexiness,Travel Sex,07:10,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",7,Happy Station,Fun Fun,05:55,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",8,Hypnotic Tango,My Mine,03:45,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",9,Happy Song,Baby’s Gang,05:36,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",10,Another Life,Kano,03:52,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",11,Cybernetic Love,Casco,06:09,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",12,I Want You,Gary Low,08:33,,Spain,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",13,Lover To Lover (For Sale),Joe Yellow,04:20,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",14,Plastic Love,Zed,05:01,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",15,Vamos A La Playa,Righeira,03:40,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",16,Don`t Cry Tonight,Savage,06:49,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",17,Happy Children,P.Lion,05:56,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",18,Come On Closer,The Pineapples,06:28,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",19,Don’t Stop Lovin’,J.D. Jaber,07:11,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
4,Italo Disco Songs from 1983 Part 1,"Sun, 07 Mar 2021 23:27:14 +0000",20,Penguin Invasion,Scotch,06:15,,Italy,https://www.discoitalo.com/2021/03/07/italo-disco-songs-from-1983-part-1/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1983-Part1.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",1,You Are a Danger,Gary Low,08:40,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",2,Masterpiece,Gazebo,04:05,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",3,Dirty Talk,Klein & M.B.O.,05:36,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",4,Tequila,Bo Boss,04:50,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",5,Take Me to the Top,Advance,06:17,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",6,Space Operator,4 M International,04:25,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
